"","gameId","playId","time_to_pressure","is_pressure","EPA","time_to_throw","time_to_sack","isSack","yards_lossed_sack","had_pass_reception","YAC","pass_defended","quarterback_hit","pass_length","interception"
"158",2022102305,196,1.79999995231628,TRUE,-2.22749904356897,3.626,3.626,TRUE,0,0,0,0,1,0,FALSE
"159",2022100911,3919,2.79999995231628,TRUE,0.191629831737373,2.754,12,FALSE,0,1,2,0,0,3,FALSE
"160",2022100903,2353,10.5,FALSE,0.101277776062489,2.916,12,FALSE,0,1,2,0,0,4,FALSE
"161",2022103006,1187,10.5,FALSE,-0.336006081895903,2.436,12,FALSE,0,1,8,0,0,-5,FALSE
"162",2022100213,3460,10.5,FALSE,-0.594585348735563,1.968,12,FALSE,0,1,4,0,0,-1,FALSE
"163",2022092502,664,10.5,FALSE,0.47828703885898,0.667,12,FALSE,0,1,10,0,0,-4,FALSE
"164",2022091103,1405,10.5,FALSE,1.93102757888846,5.165,12,FALSE,0,1,0,0,0,15,FALSE
"165",2022091806,1189,10.5,FALSE,-0.409079456469044,2.436,12,FALSE,0,0,0,1,0,6,FALSE
"166",2022092504,2213,10.5,FALSE,-1.45785601204261,3.904,12,FALSE,0,0,0,1,0,12,FALSE
"167",2022102301,1438,10.5,FALSE,1.89352772693383,2.436,12,FALSE,0,1,23,0,0,0,FALSE
"168",2022100902,4097,10.5,FALSE,-0.179922542418353,2.77,12,FALSE,0,0,0,0,0,34,FALSE
"169",2022091105,643,10.5,FALSE,1.28521258721594,3.203,12,FALSE,0,1,7,0,0,13,FALSE
"170",2022101300,1297,10.5,FALSE,0.973594914423302,1.502,12,FALSE,0,1,19,0,0,-5,FALSE
"171",2022091803,2831,2.70000004768372,TRUE,-3.32305243203882,6.959,12,FALSE,0,0,0,1,0,13,FALSE
"172",2022101607,602,10.5,FALSE,0.949914337135851,1.468,12,FALSE,0,1,8,0,0,-5,FALSE
"173",2022092200,3812,10.5,FALSE,0.825398871907964,2.569,12,FALSE,0,1,0,0,0,15,FALSE
"174",2022102000,2335,10.5,FALSE,-0.459703201428056,3.103,12,FALSE,0,0,0,1,0,21,FALSE
"175",2022101602,2861,2.29999995231628,TRUE,2.56638569920324,2.269,12,FALSE,0,1,1,0,0,24,FALSE
"176",2022092505,2601,2.70000004768372,TRUE,-4.27425973722711,3.427,12,FALSE,0,0,0,1,0,15,TRUE
"177",2022100912,3556,2.40000009536743,TRUE,0.656721023726277,2.569,12,FALSE,0,1,4,0,0,12,FALSE
"178",2022091809,3911,2.5,TRUE,0.34795543726068,2.702,12,FALSE,0,1,0,0,0,10,FALSE
"179",2022100213,2780,10.5,FALSE,0.261571797542274,1.802,12,FALSE,0,1,7,0,0,0,FALSE
"180",2022100908,802,10.5,FALSE,-0.51821400038898,2.009,12,FALSE,0,1,5,0,0,5,FALSE
"181",2022090800,692,10.5,FALSE,-0.276642305660062,2.769,12,FALSE,0,1,2,0,0,1,FALSE
"182",2022101606,3681,2.59999990463257,TRUE,-6.19017255585641,3.903,3.903,TRUE,0,0,0,0,0,0,FALSE
"183",2022100901,3933,10.5,FALSE,-0.387085952679627,3.404,12,FALSE,0,0,0,0,0,3,FALSE
"184",2022091109,359,10.5,FALSE,2.31110726948828,2.67,12,FALSE,0,1,9,0,0,4,FALSE
"185",2022102307,1880,2.20000004768372,TRUE,1.92757326096762,0,12,FALSE,0,0,0,0,0,0,FALSE
"186",2022100902,3794,10.5,FALSE,-0.144190936640371,2.068,12,FALSE,0,1,0,0,0,6,FALSE
"187",2022101603,200,2,TRUE,0.728270197520033,3.47,12,FALSE,0,1,3,0,0,7,FALSE
"188",2022091100,1485,10.5,FALSE,0.524593465495855,2.503,12,FALSE,0,1,2,0,0,9,FALSE
"189",2022100904,2447,3.09999990463257,TRUE,-0.727867679670453,3.472,12,FALSE,0,0,0,0,0,15,FALSE
"190",2022100200,2065,10.5,FALSE,-1.20378888677806,3.003,12,FALSE,0,0,0,1,0,17,FALSE
"191",2022110700,518,10.5,FALSE,1.27579554868862,3.871,12,FALSE,0,1,0,0,0,16,FALSE
"192",2022101300,610,10.5,FALSE,-5.42426412354689,2.503,12,FALSE,0,0,0,1,0,0,TRUE
"193",2022091806,1211,10.5,FALSE,0.756037443585228,2.202,12,FALSE,0,1,5,0,0,6,FALSE
"194",2022102300,2094,10.5,FALSE,0.530393280903809,2.002,12,FALSE,0,1,0,0,0,4,FALSE
"195",2022102309,3964,2.09999990463257,TRUE,0.238382709503639,2.235,12,FALSE,0,1,9,0,0,-3,FALSE
"196",2022092508,2085,10.5,FALSE,-0.732855275971815,3.548,12,FALSE,0,0,0,0,0,1,FALSE
"197",2022100910,3505,10.5,FALSE,-0.334948022675235,3.437,12,FALSE,0,0,0,1,0,16,FALSE
"198",2022103006,3647,2.29999995231628,TRUE,-0.417481418640818,3.027,12,FALSE,0,0,0,1,0,18,FALSE
"199",2022091803,126,2.59999990463257,TRUE,1.81493302551098,2.804,12,FALSE,0,1,0,0,1,10,FALSE
"200",2022091108,614,1.89999997615814,TRUE,-1.36193385208026,4.605,4.605,TRUE,0,0,0,0,1,0,FALSE
"201",2022100907,547,2,TRUE,-1.05431656958535,2.302,12,FALSE,0,0,0,0,1,24,FALSE
"202",2022092501,3049,10.5,FALSE,-1.67273416172247,2.102,12,FALSE,0,1,0,0,0,-5,FALSE
"203",2022102304,3145,10.5,FALSE,-0.607841849327087,3.003,12,FALSE,0,0,0,1,0,8,FALSE
"204",2022092503,2583,10.5,FALSE,1.29364891839214,1.855,12,FALSE,0,1,7,0,0,4,FALSE
"205",2022100908,2875,10.5,FALSE,0.137519249226898,2.269,12,FALSE,0,1,13,0,0,-1,FALSE
"206",2022100913,1248,2.29999995231628,TRUE,-3.30090558261145,3.737,12,FALSE,0,0,0,1,0,26,TRUE
"207",2022092505,3225,2.29999995231628,TRUE,-4.68348827736918,2.505,12,FALSE,0,0,0,1,0,10,TRUE
"208",2022092502,1207,2.79999995231628,TRUE,-1.40787392412312,5.772,5.772,TRUE,0,0,0,0,1,0,FALSE
"209",2022091103,4872,10.5,FALSE,-0.744782730471343,2.923,12,FALSE,0,1,6,0,0,0,FALSE
"210",2022102303,3159,10.5,FALSE,-0.343181010975968,0,12,FALSE,0,0,0,0,0,0,FALSE
"211",2022092507,1036,10.5,FALSE,1.25638922274811,2.573,12,FALSE,0,1,0,0,0,5,FALSE
"212",2022091102,2532,3.09999990463257,TRUE,-0.571844549849629,3.637,12,FALSE,0,1,2,0,0,1,FALSE
"213",2022091811,455,10.5,FALSE,0.736983208858874,1.035,12,FALSE,0,1,1,0,0,0,FALSE
"214",2022091103,719,10.5,FALSE,2.27838083048118,4.076,12,FALSE,0,1,14,0,1,17,FALSE
"215",2022101604,1399,10.5,FALSE,0.741371733369306,2.903,12,FALSE,0,1,6,0,0,5,FALSE
"216",2022110610,3969,1.89999997615814,TRUE,-0.46881338825915,2.202,12,FALSE,0,0,0,0,0,9,FALSE
"217",2022100205,3458,2.20000004768372,TRUE,2.672300752718,2.764,12,FALSE,0,1,3,0,1,31,FALSE
"218",2022110602,2323,10.5,FALSE,1.10058875649702,2.202,12,FALSE,0,1,6,0,0,10,FALSE
"219",2022092900,665,10.5,FALSE,-0.902524565113708,3.27,12,FALSE,0,0,0,0,0,1,FALSE
"220",2022100209,111,10.5,FALSE,-1.56676350533962,1.936,12,FALSE,0,0,0,0,0,2,FALSE
"221",2022102303,1895,10.5,FALSE,1.39267663797364,1.839,12,FALSE,0,1,4,0,0,6,FALSE
"222",2022110605,225,10.5,FALSE,-0.472587364725769,3.337,12,FALSE,0,0,0,0,0,20,FALSE
"223",2022101609,1884,10.5,FALSE,-0.354064992105123,1.629,12,FALSE,0,1,0,0,0,4,FALSE
"224",2022091807,2523,10.5,FALSE,-0.899794237222522,2.903,12,FALSE,0,0,0,0,0,29,FALSE
"225",2022091113,3555,10.5,FALSE,-0.4172815962811,2.97,12,FALSE,0,0,0,0,0,37,FALSE
"226",2022110605,3147,3.29999995231628,TRUE,-1.25437431578757,4.639,4.639,TRUE,0,0,0,0,1,0,FALSE
"227",2022092600,1713,3.90000009536743,TRUE,-0.434311057906598,0,12,FALSE,0,0,0,0,0,0,FALSE
"228",2022100911,1260,10.5,FALSE,-0.515784045914188,2.691,12,FALSE,0,0,0,0,0,32,FALSE
"229",2022091810,1359,3.09999990463257,TRUE,-0.480827241903171,3.103,12,FALSE,0,0,0,0,1,3,FALSE
"230",2022091104,4001,2.59999990463257,TRUE,1.69020046200603,2.602,12,FALSE,0,1,8,0,0,5,FALSE
"231",2022110607,3405,1.89999997615814,TRUE,-2.245581793366,3.897,3.897,TRUE,0,0,0,0,1,0,FALSE
"232",2022092508,3360,1.5,TRUE,-0.489724162616767,1.936,12,FALSE,0,1,3,0,0,2,FALSE
"233",2022101604,1091,2.79999995231628,TRUE,-1.47938978625461,5.472,5.472,TRUE,0,0,0,0,1,0,FALSE
"234",2022100909,2130,10.5,FALSE,-1.23928090184927,2.169,12,FALSE,0,1,2,0,0,-4,FALSE
"235",2022102400,1560,10.5,FALSE,0.290643655403983,2.703,12,FALSE,0,1,6,0,0,-1,FALSE
"236",2022092600,473,1.89999997615814,TRUE,-1.2514210754307,3.87,12,FALSE,0,0,0,0,0,19,FALSE
"237",2022100204,2227,2.09999990463257,TRUE,-0.850465674651787,2.636,12,FALSE,0,1,1,0,1,-2,FALSE
"238",2022091800,3547,10.5,FALSE,6.32612576568499,2.403,12,FALSE,0,1,20,0,0,40,FALSE
"239",2022100600,111,2.90000009536743,TRUE,-0.935735353734344,4.405,12,FALSE,0,1,5,0,0,0,FALSE
